STATION,DATE,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed
72258013960,2020-01-02T22:53:00,52,89.0,6.0
72258013960,2020-01-02T23:53:00,50,89.0,0.0
72258013960,2020-01-02T23:59:00,,,
72258013960,2020-01-03T00:53:00,47,97.0,0.0
72258013960,2020-01-03T01:53:00,50,89.0,7.0
72258013960,2020-01-03T02:53:00,49,90.0,6.0
72258013960,2020-01-03T03:51:00,46,87.0,9.0
72258013960,2020-01-03T03:53:00,45,93.0,10.0
72258013960,2020-01-03T04:00:00,46,86.0,11.0
72258013960,2020-01-03T04:22:00,47,90.0,8.0
72258013960,2020-01-03T04:40:00,47,93.0,7.0
72258013960,2020-01-03T04:53:00,47,93.0,6.0
72258013960,2020-01-03T05:16:00,47,93.0,8.0
72258013960,2020-01-03T05:48:00,48,94.0,8.0
72258013960,2020-01-03T05:53:00,49,93.0,10.0
72258013960,2020-01-03T06:11:00,49,93.0,9.0
72258013960,2020-01-03T06:44:00,49,86.0,13.0
72258013960,2020-01-03T06:53:00,49,86.0,15.0
72258013960,2020-01-03T07:00:00,49,86.0,11.0
72258013960,2020-01-03T07:24:00,48,86.0,10.0
72258013960,2020-01-03T07:53:00,48,86.0,10.0
72258013960,2020-01-03T08:53:00,49,80.0,14.0
72258013960,2020-01-03T09:01:00,49,80.0,15.0
72258013960,2020-01-03T09:22:00,50,77.0,15.0
72258013960,2020-01-03T09:53:00,51,74.0,16.0
72258013960,2020-01-03T10:53:00,55,64.0,16.0
72258013960,2020-01-03T11:53:00,56,62.0,14.0
72258013960,2020-01-03T12:53:00,59,56.0,14.0
72258013960,2020-01-03T13:53:00,60,47.0,15.0
72258013960,2020-01-03T14:53:00,60,41.0,15.0
72258013960,2020-01-03T15:53:00,59,36.0,18.0
72258013960,2020-01-03T16:53:00,58,38.0,14.0
72258013960,2020-01-03T17:53:00,55,45.0,11.0
72258013960,2020-01-03T18:53:00,53,47.0,7.0
72258013960,2020-01-03T19:53:00,49,55.0,8.0
72258013960,2020-01-03T20:53:00,48,58.0,7.0
72258013960,2020-01-03T21:53:00,49,55.0,10.0
72258013960,2020-01-03T22:53:00,47,59.0,5.0
72258013960,2020-01-03T23:53:00,44,65.0,0.0
72258013960,2020-01-03T23:59:00,,,
72258013960,2020-01-04T00:53:00,41,73.0,0.0
72258013960,2020-01-04T01:53:00,40,77.0,3.0
72258013960,2020-01-04T02:53:00,41,70.0,0.0
72258013960,2020-01-04T03:53:00,37,79.0,0.0
72258013960,2020-01-04T04:53:00,40,73.0,0.0
72258013960,2020-01-04T05:53:00,39,76.0,0.0
72258013960,2020-01-04T06:53:00,37,79.0,0.0
72258013960,2020-01-04T07:53:00,41,70.0,6.0
72258013960,2020-01-04T08:53:00,45,63.0,7.0
72258013960,2020-01-04T09:53:00,49,43.0,8.0
72258013960,2020-01-04T10:53:00,52,37.0,7.0
72258013960,2020-01-04T11:53:00,54,35.0,6.0
72258013960,2020-01-04T12:53:00,55,34.0,5.0
72258013960,2020-01-04T13:53:00,58,33.0,6.0
72258013960,2020-01-04T14:53:00,60,31.0,0.0
72258013960,2020-01-04T15:53:00,59,32.0,0.0
72258013960,2020-01-04T16:53:00,58,33.0,5.0
72258013960,2020-01-04T17:53:00,55,38.0,3.0
72258013960,2020-01-04T18:53:00,53,43.0,6.0
72258013960,2020-01-04T19:53:00,50,50.0,5.0
72258013960,2020-01-04T20:53:00,50,50.0,6.0
72258013960,2020-01-04T21:53:00,50,50.0,7.0
72258013960,2020-01-04T22:53:00,49,50.0,8.0
72258013960,2020-01-04T23:53:00,49,50.0,9.0
72258013960,2020-01-04T23:59:00,,,
72258013960,2020-01-05T00:53:00,49,52.0,6.0
72258013960,2020-01-05T01:53:00,50,52.0,9.0
72258013960,2020-01-05T02:53:00,49,55.0,8.0
72258013960,2020-01-05T03:53:00,47,59.0,6.0
72258013960,2020-01-05T04:53:00,46,61.0,6.0
72258013960,2020-01-05T05:53:00,43,68.0,5.0
72258013960,2020-01-05T06:53:00,40,77.0,0.0
72258013960,2020-01-05T07:53:00,41,73.0,0.0
72258013960,2020-01-05T08:53:00,51,52.0,6.0
72258013960,2020-01-05T09:53:00,56,40.0,8.0
72258013960,2020-01-05T10:53:00,61,36.0,7.0
72258013960,2020-01-05T11:53:00,67,26.0,14.0
72258013960,2020-01-05T12:53:00,69,23.0,11.0
72258013960,2020-01-05T13:53:00,71,24.0,7.0
72258013960,2020-01-05T14:53:00,71,23.0,10.0
72258013960,2020-01-05T15:53:00,70,25.0,10.0
72258013960,2020-01-05T16:53:00,67,30.0,7.0
72258013960,2020-01-05T17:53:00,63,33.0,7.0
72258013960,2020-01-05T18:53:00,59,39.0,5.0
72258013960,2020-01-05T19:53:00,57,42.0,7.0
72258013960,2020-01-05T20:53:00,55,45.0,5.0
72258013960,2020-01-05T21:53:00,54,47.0,0.0
72258013960,2020-01-05T22:53:00,51,54.0,3.0
72258013960,2020-01-05T23:53:00,46,66.0,5.0
72258013960,2020-01-05T23:59:00,,,
72258013960,2020-01-06T00:53:00,45,68.0,5.0
72258013960,2020-01-06T01:53:00,42,76.0,3.0
72258013960,2020-01-06T02:53:00,42,76.0,5.0
72258013960,2020-01-06T03:53:00,42,79.0,6.0
72258013960,2020-01-06T04:53:00,42,76.0,5.0
72258013960,2020-01-06T05:53:00,40,79.0,5.0
72258013960,2020-01-06T06:53:00,39,79.0,7.0
72258013960,2020-01-06T07:53:00,41,70.0,8.0
72258013960,2020-01-06T08:53:00,45,66.0,5.0
72258013960,2020-01-06T09:53:00,50,57.0,3.0
72258013960,2020-01-06T10:53:00,53,51.0,5.0
72258013960,2020-01-06T11:53:00,58,42.0,0.0
72258013960,2020-01-06T12:53:00,63,34.0,0.0
72258013960,2020-01-06T13:53:00,65,33.0,7.0
72258013960,2020-01-06T14:53:00,66,30.0,9.0
72258013960,2020-01-06T15:53:00,66,30.0,9.0
72258013960,2020-01-06T16:53:00,63,34.0,7.0
72258013960,2020-01-06T17:53:00,61,35.0,6.0
72258013960,2020-01-06T18:53:00,58,39.0,9.0
72258013960,2020-01-06T19:53:00,57,41.0,14.0
72258013960,2020-01-06T20:53:00,55,44.0,14.0
72258013960,2020-01-06T21:53:00,52,47.0,11.0
72258013960,2020-01-06T22:53:00,49,50.0,7.0
72258013960,2020-01-06T23:53:00,46,54.0,7.0
72258013960,2020-01-06T23:59:00,,,
72258013960,2020-01-07T00:53:00,43,60.0,3.0
72258013960,2020-01-07T01:53:00,43,60.0,3.0
72258013960,2020-01-07T02:53:00,42,60.0,0.0
72258013960,2020-01-07T03:53:00,42,58.0,5.0
72258013960,2020-01-07T04:53:00,39,65.0,3.0
72258013960,2020-01-07T05:53:00,37,70.0,6.0
72258013960,2020-01-07T06:53:00,39,60.0,7.0
72258013960,2020-01-07T07:53:00,40,53.0,0.0
72258013960,2020-01-07T08:53:00,45,52.0,6.0
72258013960,2020-01-07T09:53:00,49,39.0,5.0
72258013960,2020-01-07T10:53:00,53,32.0,0.0
72258013960,2020-01-07T11:53:00,58,26.0,5.0
72258013960,2020-01-07T12:53:00,61,20.0,3.0
72258013960,2020-01-07T13:53:00,63,20.0,5.0
72258013960,2020-01-07T14:53:00,63,15.0,6.0
72258013960,2020-01-07T15:53:00,64,15.0,6.0
72258013960,2020-01-07T16:53:00,63,17.0,6.0
72258013960,2020-01-07T17:53:00,61,20.0,5.0
72258013960,2020-01-07T18:53:00,60,20.0,6.0
72258013960,2020-01-07T19:53:00,54,30.0,3.0
72258013960,2020-01-07T20:53:00,54,29.0,5.0
72258013960,2020-01-07T21:53:00,53,28.0,7.0
72258013960,2020-01-07T22:53:00,52,30.0,6.0
72258013960,2020-01-07T23:53:00,50,32.0,6.0
72258013960,2020-01-07T23:59:00,,,
72258013960,2020-01-08T00:53:00,50,32.0,6.0
72258013960,2020-01-08T01:53:00,51,31.0,6.0
72258013960,2020-01-08T02:53:00,41,49.0,0.0
72258013960,2020-01-08T03:53:00,38,62.0,0.0
72258013960,2020-01-08T04:53:00,41,53.0,5.0
72258013960,2020-01-08T05:53:00,47,37.0,6.0
72258013960,2020-01-08T06:53:00,45,40.0,6.0
72258013960,2020-01-08T07:53:00,45,40.0,7.0
72258013960,2020-01-08T08:53:00,47,39.0,7.0
72258013960,2020-01-08T09:53:00,51,36.0,10.0
72258013960,2020-01-08T10:53:00,57,30.0,10.0
72258013960,2020-01-08T11:53:00,60,25.0,16.0
72258013960,2020-01-08T12:53:00,61,25.0,14.0
72258013960,2020-01-08T13:53:00,63,24.0,16.0
72258013960,2020-01-08T14:53:00,65,22.0,18.0
72258013960,2020-01-08T15:53:00,65,21.0,17.0
72258013960,2020-01-08T16:53:00,64,24.0,14.0
72258013960,2020-01-08T17:53:00,62,35.0,15.0
72258013960,2020-01-08T18:53:00,60,39.0,10.0
72258013960,2020-01-08T19:53:00,61,44.0,14.0
72258013960,2020-01-08T20:53:00,60,50.0,16.0
72258013960,2020-01-08T21:53:00,59,58.0,15.0
72258013960,2020-01-08T22:53:00,59,67.0,15.0
72258013960,2020-01-08T23:53:00,58,72.0,17.0
72258013960,2020-01-08T23:59:00,,,
72258013960,2020-01-09T00:45:00,59,72.0,11.0
72258013960,2020-01-09T00:53:00,58,75.0,13.0
72258013960,2020-01-09T01:53:00,59,75.0,18.0
72258013960,2020-01-09T02:53:00,59,78.0,16.0
72258013960,2020-01-09T03:53:00,59,81.0,14.0
72258013960,2020-01-09T04:53:00,60,78.0,17.0
72258013960,2020-01-09T05:53:00,61,78.0,11.0
72258013960,2020-01-09T06:53:00,61,81.0,14.0
72258013960,2020-01-09T07:53:00,61,81.0,11.0
72258013960,2020-01-09T08:53:00,61,84.0,11.0
72258013960,2020-01-09T09:53:00,61,84.0,8.0
72258013960,2020-01-09T10:06:00,61,84.0,8.0
72258013960,2020-01-09T10:53:00,61,87.0,8.0
72258013960,2020-01-09T11:50:00,63,83.0,9.0
72258013960,2020-01-09T11:53:00,62,86.0,8.0
72258013960,2020-01-09T12:53:00,62,90.0,8.0
72258013960,2020-01-09T13:53:00,64,87.0,11.0
72258013960,2020-01-09T14:06:00,66,84.0,10.0
72258013960,2020-01-09T14:53:00,67,81.0,10.0
72258013960,2020-01-09T15:53:00,70,76.0,9.0
72258013960,2020-01-09T16:53:00,71,73.0,9.0
72258013960,2020-01-09T17:44:00,69,78.0,10.0
72258013960,2020-01-09T17:53:00,69,81.0,11.0
72258013960,2020-01-09T18:53:00,69,81.0,16.0
72258013960,2020-01-09T19:53:00,68,84.0,11.0
72258013960,2020-01-09T20:20:00,68,84.0,13.0
72258013960,2020-01-09T20:33:00,68,81.0,9.0
72258013960,2020-01-09T20:53:00,68,81.0,17.0
72258013960,2020-01-09T21:53:00,68,81.0,15.0
72258013960,2020-01-09T22:21:00,67,84.0,11.0
72258013960,2020-01-09T22:53:00,67,84.0,10.0
72258013960,2020-01-09T23:53:00,66,87.0,8.0
72258013960,2020-01-09T23:59:00,,,
72258013960,2020-01-10T00:53:00,66,87.0,9.0
72258013960,2020-01-10T01:53:00,67,84.0,7.0
72258013960,2020-01-10T02:51:00,66,88.0,8.0
72258013960,2020-01-10T02:53:00,67,87.0,7.0
72258013960,2020-01-10T03:51:00,68,83.0,10.0
72258013960,2020-01-10T03:53:00,68,84.0,10.0
72258013960,2020-01-10T04:53:00,68,84.0,11.0
72258013960,2020-01-10T05:45:00,68,84.0,10.0
72258013960,2020-01-10T05:53:00,67,84.0,13.0
72258013960,2020-01-10T06:41:00,67,84.0,13.0
72258013960,2020-01-10T06:53:00,67,84.0,13.0
72258013960,2020-01-10T07:45:00,67,87.0,10.0
72258013960,2020-01-10T07:53:00,67,87.0,11.0
72258013960,2020-01-10T08:53:00,68,84.0,13.0
72258013960,2020-01-10T09:53:00,69,84.0,11.0
72258013960,2020-01-10T10:29:00,69,84.0,11.0
72258013960,2020-01-10T10:53:00,69,84.0,9.0
72258013960,2020-01-10T11:12:00,69,84.0,10.0
72258013960,2020-01-10T11:44:00,69,84.0,15.0
72258013960,2020-01-10T11:53:00,69,84.0,10.0
72258013960,2020-01-10T12:53:00,69,84.0,9.0
72258013960,2020-01-10T13:44:00,69,84.0,11.0
72258013960,2020-01-10T13:53:00,70,82.0,14.0
72258013960,2020-01-10T14:53:00,71,76.0,16.0
72258013960,2020-01-10T15:51:00,70,83.0,16.0
72258013960,2020-01-10T15:53:00,70,82.0,14.0
72258013960,2020-01-10T16:17:00,69,84.0,11.0
72258013960,2020-01-10T16:53:00,70,82.0,10.0
72258013960,2020-01-10T17:33:00,70,82.0,10.0
72258013960,2020-01-10T17:53:00,70,82.0,13.0
72258013960,2020-01-10T18:21:00,69,84.0,11.0
72258013960,2020-01-10T18:46:00,69,87.0,16.0
72258013960,2020-01-10T18:53:00,69,87.0,17.0
72258013960,2020-01-10T19:05:00,66,75.0,16.0
72258013960,2020-01-10T19:21:00,62,86.0,8.0
72258013960,2020-01-10T19:53:00,62,90.0,0.0
72258013960,2020-01-10T20:53:00,62,90.0,0.0
72258013960,2020-01-10T21:30:00,62,90.0,7.0
72258013960,2020-01-10T21:44:00,57,90.0,20.0
72258013960,2020-01-10T21:53:00,55,90.0,16.0
72258013960,2020-01-10T22:13:00,53,89.0,25.0
72258013960,2020-01-10T22:53:00,49,90.0,28.0
72258013960,2020-01-10T23:40:00,45,90.0,21.0
72258013960,2020-01-10T23:51:00,45,87.0,20.0
72258013960,2020-01-10T23:53:00,44,89.0,17.0
72258013960,2020-01-10T23:59:00,,,
72258013960,2020-01-11T00:51:00,43,87.0,20.0
72258013960,2020-01-11T00:53:00,43,86.0,18.0
72258013960,2020-01-11T01:53:00,42,89.0,10.0
72258013960,2020-01-11T02:44:00,41,86.0,17.0
72258013960,2020-01-11T02:53:00,41,86.0,20.0
72258013960,2020-01-11T03:25:00,41,86.0,10.0
72258013960,2020-01-11T03:53:00,41,86.0,13.0
72258013960,2020-01-11T04:53:00,39,82.0,22.0
72258013960,2020-01-11T05:53:00,37,82.0,25.0
72258013960,2020-01-11T06:53:00,35,82.0,23.0
72258013960,2020-01-11T07:41:00,34,82.0,24.0
72258013960,2020-01-11T07:53:00,34,82.0,18.0
72258013960,2020-01-11T08:25:00,34,79.0,18.0
72258013960,2020-01-11T08:35:00,33,82.0,21.0
72258013960,2020-01-11T08:53:00,33,75.0,21.0
72258013960,2020-01-11T09:29:00,33,78.0,20.0
72258013960,2020-01-11T09:39:00,32,82.0,23.0
72258013960,2020-01-11T09:53:00,31,85.0,22.0
72258013960,2020-01-11T10:05:00,31,89.0,15.0
72258013960,2020-01-11T10:31:00,33,82.0,21.0
72258013960,2020-01-11T10:53:00,33,78.0,24.0
72258013960,2020-01-11T11:53:00,34,73.0,20.0
72258013960,2020-01-11T12:53:00,36,70.0,17.0
72258013960,2020-01-11T13:12:00,37,67.0,16.0
72258013960,2020-01-11T13:53:00,40,63.0,14.0
72258013960,2020-01-11T14:53:00,43,60.0,11.0
72258013960,2020-01-11T15:53:00,44,58.0,10.0
72258013960,2020-01-11T16:53:00,43,60.0,9.0
72258013960,2020-01-11T17:53:00,40,65.0,7.0
72258013960,2020-01-11T18:53:00,39,70.0,6.0
72258013960,2020-01-11T19:53:00,37,73.0,0.0
72258013960,2020-01-11T20:53:00,37,76.0,5.0
72258013960,2020-01-11T21:53:00,37,76.0,6.0
72258013960,2020-01-11T22:53:00,37,76.0,7.0
72258013960,2020-01-11T23:53:00,37,76.0,8.0
72258013960,2020-01-11T23:59:00,,,
72258013960,2020-01-12T00:53:00,36,79.0,8.0
72258013960,2020-01-12T01:53:00,36,79.0,9.0
72258013960,2020-01-12T02:53:00,35,82.0,10.0
72258013960,2020-01-12T03:53:00,34,85.0,9.0
72258013960,2020-01-12T04:53:00,34,85.0,9.0
72258013960,2020-01-12T05:53:00,34,85.0,11.0
72258013960,2020-01-12T06:53:00,34,85.0,6.0
72258013960,2020-01-12T07:31:00,33,89.0,7.0
72258013960,2020-01-12T07:53:00,33,89.0,11.0
72258013960,2020-01-12T08:53:00,35,85.0,9.0
72258013960,2020-01-12T09:53:00,38,79.0,6.0
72258013960,2020-01-12T10:53:00,42,71.0,8.0
72258013960,2020-01-12T11:53:00,45,68.0,8.0
72258013960,2020-01-12T12:53:00,50,59.0,8.0
72258013960,2020-01-12T13:53:00,53,55.0,8.0
72258013960,2020-01-12T14:53:00,56,49.0,10.0
72258013960,2020-01-12T15:53:00,56,51.0,11.0
72258013960,2020-01-12T16:53:00,55,53.0,10.0
72258013960,2020-01-12T17:53:00,53,59.0,8.0
72258013960,2020-01-12T18:53:00,53,59.0,10.0
72258013960,2020-01-12T19:53:00,50,68.0,8.0
72258013960,2020-01-12T20:53:00,49,71.0,7.0
72258013960,2020-01-12T21:53:00,47,77.0,7.0
72258013960,2020-01-12T22:53:00,47,77.0,7.0
72258013960,2020-01-12T23:53:00,47,77.0,6.0
72258013960,2020-01-12T23:59:00,,,
72258013960,2020-01-13T00:53:00,46,79.0,0.0
72258013960,2020-01-13T01:53:00,45,83.0,5.0
72258013960,2020-01-13T02:53:00,45,86.0,6.0
72258013960,2020-01-13T03:53:00,43,86.0,6.0
72258013960,2020-01-13T04:53:00,43,89.0,5.0
72258013960,2020-01-13T05:27:00,43,86.0,6.0
72258013960,2020-01-13T05:53:00,44,89.0,8.0
72258013960,2020-01-13T06:29:00,45,86.0,8.0
72258013960,2020-01-13T06:30:00,45,86.0,7.0
72258013960,2020-01-13T06:53:00,45,86.0,8.0
72258013960,2020-01-13T07:36:00,46,89.0,7.0
72258013960,2020-01-13T07:53:00,46,89.0,7.0
72258013960,2020-01-13T08:18:00,47,90.0,5.0
72258013960,2020-01-13T08:53:00,47,93.0,0.0
72258013960,2020-01-13T09:03:00,47,93.0,3.0
72258013960,2020-01-13T09:53:00,48,89.0,7.0
72258013960,2020-01-13T10:05:00,48,93.0,7.0
72258013960,2020-01-13T10:49:00,50,88.0,7.0
72258013960,2020-01-13T10:53:00,50,89.0,7.0
72258013960,2020-01-13T11:11:00,51,86.0,7.0
72258013960,2020-01-13T11:53:00,53,83.0,9.0
72258013960,2020-01-13T12:00:00,53,83.0,10.0
72258013960,2020-01-13T12:53:00,56,77.0,10.0
72258013960,2020-01-13T13:53:00,60,72.0,11.0
72258013960,2020-01-13T14:53:00,62,70.0,7.0
72258013960,2020-01-13T15:53:00,62,73.0,10.0
72258013960,2020-01-13T16:53:00,61,75.0,8.0
72258013960,2020-01-13T17:53:00,61,75.0,10.0
72258013960,2020-01-13T18:53:00,61,70.0,9.0
72258013960,2020-01-13T19:13:00,60,72.0,9.0
72258013960,2020-01-13T19:53:00,60,72.0,9.0
72258013960,2020-01-13T20:03:00,60,72.0,11.0
72258013960,2020-01-13T20:50:00,61,77.0,10.0
72258013960,2020-01-13T20:53:00,60,78.0,10.0
72258013960,2020-01-13T21:53:00,60,78.0,10.0
72258013960,2020-01-13T22:53:00,59,81.0,6.0
72258013960,2020-01-13T23:10:00,59,81.0,7.0
72258013960,2020-01-13T23:53:00,59,81.0,6.0
72258013960,2020-01-13T23:59:00,,,
72258013960,2020-01-14T00:53:00,58,87.0,7.0
72258013960,2020-01-14T01:03:00,57,93.0,0.0
72258013960,2020-01-14T01:27:00,57,93.0,6.0
72258013960,2020-01-14T01:53:00,57,96.0,6.0
72258013960,2020-01-14T02:53:00,58,93.0,5.0
72258013960,2020-01-14T03:53:00,58,97.0,0.0
72258013960,2020-01-14T04:15:00,58,97.0,0.0
72258013960,2020-01-14T04:53:00,59,93.0,5.0
72258013960,2020-01-14T05:25:00,59,93.0,6.0
72258013960,2020-01-14T05:53:00,59,93.0,0.0
72258013960,2020-01-14T06:51:00,59,94.0,0.0
72258013960,2020-01-14T06:53:00,59,93.0,0.0
72258013960,2020-01-14T07:53:00,60,86.0,5.0
72258013960,2020-01-14T08:53:00,61,84.0,6.0
72258013960,2020-01-14T09:53:00,63,78.0,5.0
72258013960,2020-01-14T10:53:00,64,75.0,3.0
72258013960,2020-01-14T11:14:00,64,75.0,7.0
72258013960,2020-01-14T11:53:00,66,70.0,7.0
72258013960,2020-01-14T12:33:00,67,68.0,0.0
72258013960,2020-01-14T12:53:00,69,63.0,5.0
72258013960,2020-01-14T13:53:00,70,61.0,8.0
72258013960,2020-01-14T14:53:00,71,57.0,8.0
72258013960,2020-01-14T15:53:00,72,57.0,7.0
72258013960,2020-01-14T16:53:00,71,59.0,8.0
72258013960,2020-01-14T17:53:00,69,59.0,5.0
72258013960,2020-01-14T18:53:00,67,73.0,8.0
72258013960,2020-01-14T19:53:00,65,81.0,5.0
72258013960,2020-01-14T20:47:00,64,83.0,5.0
72258013960,2020-01-14T20:53:00,64,84.0,6.0
72258013960,2020-01-14T21:06:00,64,87.0,11.0
72258013960,2020-01-14T21:18:00,64,90.0,13.0
72258013960,2020-01-14T21:28:00,63,93.0,10.0
72258013960,2020-01-14T21:38:00,63,93.0,9.0
72258013960,2020-01-14T21:46:00,63,93.0,9.0
72258013960,2020-01-14T21:53:00,63,93.0,9.0
72258013960,2020-01-14T22:53:00,63,97.0,9.0
72258013960,2020-01-14T23:13:00,63,97.0,8.0
72258013960,2020-01-14T23:53:00,64,93.0,7.0
72258013960,2020-01-14T23:59:00,,,
72258013960,2020-01-15T00:08:00,64,93.0,8.0
72258013960,2020-01-15T00:53:00,64,96.0,8.0
72258013960,2020-01-15T01:53:00,64,96.0,7.0
72258013960,2020-01-15T02:16:00,64,93.0,7.0
72258013960,2020-01-15T02:53:00,64,96.0,8.0
72258013960,2020-01-15T03:33:00,65,97.0,9.0
72258013960,2020-01-15T03:53:00,65,97.0,6.0
72258013960,2020-01-15T04:51:00,66,94.0,6.0
72258013960,2020-01-15T04:53:00,66,96.0,6.0
72258013960,2020-01-15T05:09:00,66,96.0,7.0
72258013960,2020-01-15T05:29:00,67,93.0,7.0
72258013960,2020-01-15T05:53:00,67,97.0,6.0
72258013960,2020-01-15T06:20:00,68,93.0,6.0
72258013960,2020-01-15T06:53:00,68,93.0,6.0
72258013960,2020-01-15T07:30:00,68,93.0,7.0
72258013960,2020-01-15T07:53:00,68,93.0,6.0
72258013960,2020-01-15T08:53:00,69,90.0,6.0
72258013960,2020-01-15T09:53:00,71,87.0,6.0
72258013960,2020-01-15T10:05:00,71,87.0,7.0
72258013960,2020-01-15T10:53:00,74,79.0,8.0
72258013960,2020-01-15T11:26:00,75,76.0,15.0
72258013960,2020-01-15T11:53:00,75,76.0,8.0
72258013960,2020-01-15T12:51:00,75,74.0,9.0
72258013960,2020-01-15T12:53:00,76,74.0,11.0
72258013960,2020-01-15T13:00:00,77,71.0,13.0
72258013960,2020-01-15T13:53:00,79,62.0,11.0
72258013960,2020-01-15T14:53:00,78,64.0,8.0
72258013960,2020-01-15T15:53:00,79,62.0,7.0
72258013960,2020-01-15T16:53:00,78,64.0,7.0
72258013960,2020-01-15T17:53:00,76,72.0,6.0
72258013960,2020-01-15T18:51:00,75,74.0,0.0
72258013960,2020-01-15T18:53:00,76,72.0,0.0
72258013960,2020-01-15T19:53:00,73,64.0,10.0
72258013960,2020-01-15T20:28:00,71,68.0,10.0
72258013960,2020-01-15T20:53:00,70,64.0,9.0
72258013960,2020-01-15T21:53:00,68,61.0,8.0
72258013960,2020-01-15T22:53:00,65,59.0,8.0
72258013960,2020-01-15T23:53:00,63,58.0,9.0
72258013960,2020-01-15T23:59:00,,,
72258013960,2020-01-16T00:53:00,61,63.0,6.0
72258013960,2020-01-16T01:53:00,60,65.0,8.0
72258013960,2020-01-16T02:27:00,60,65.0,5.0
72258013960,2020-01-16T02:53:00,59,67.0,10.0
72258013960,2020-01-16T03:53:00,58,70.0,10.0
72258013960,2020-01-16T04:40:00,57,74.0,15.0
72258013960,2020-01-16T04:53:00,56,77.0,10.0
72258013960,2020-01-16T05:04:00,55,80.0,14.0
72258013960,2020-01-16T05:53:00,52,93.0,8.0
72258013960,2020-01-16T05:58:00,52,89.0,14.0
72258013960,2020-01-16T06:03:00,51,92.0,15.0
72258013960,2020-01-16T06:11:00,51,92.0,9.0
72258013960,2020-01-16T06:25:00,51,89.0,10.0
72258013960,2020-01-16T06:32:00,51,89.0,10.0
72258013960,2020-01-16T06:53:00,50,89.0,15.0
72258013960,2020-01-16T07:06:00,50,89.0,8.0
72258013960,2020-01-16T07:17:00,50,89.0,10.0
72258013960,2020-01-16T07:27:00,50,89.0,9.0
72258013960,2020-01-16T07:39:00,49,93.0,10.0
72258013960,2020-01-16T07:45:00,49,90.0,11.0
72258013960,2020-01-16T07:53:00,49,93.0,10.0
72258013960,2020-01-16T07:57:00,49,93.0,9.0
72258013960,2020-01-16T08:16:00,49,93.0,9.0
72258013960,2020-01-16T08:21:00,49,93.0,10.0
72258013960,2020-01-16T08:40:00,49,90.0,9.0
72258013960,2020-01-16T08:51:00,48,94.0,14.0
72258013960,2020-01-16T08:53:00,49,90.0,11.0
72258013960,2020-01-16T09:13:00,48,93.0,7.0
72258013960,2020-01-16T09:22:00,48,93.0,11.0
72258013960,2020-01-16T09:43:00,49,90.0,8.0
72258013960,2020-01-16T09:53:00,48,93.0,7.0
72258013960,2020-01-16T10:05:00,49,90.0,7.0
72258013960,2020-01-16T10:53:00,49,90.0,7.0
72258013960,2020-01-16T11:40:00,51,89.0,7.0
72258013960,2020-01-16T11:53:00,51,89.0,10.0
72258013960,2020-01-16T11:55:00,51,89.0,8.0
72258013960,2020-01-16T12:53:00,52,89.0,6.0
72258013960,2020-01-16T12:55:00,52,93.0,6.0
72258013960,2020-01-16T13:04:00,52,93.0,7.0
72258013960,2020-01-16T13:53:00,53,93.0,7.0
72258013960,2020-01-16T14:50:00,54,94.0,5.0
72258013960,2020-01-16T14:53:00,55,90.0,7.0
72258013960,2020-01-16T15:08:00,55,90.0,9.0
72258013960,2020-01-16T15:53:00,55,87.0,14.0
72258013960,2020-01-16T16:21:00,55,87.0,7.0
72258013960,2020-01-16T16:53:00,54,87.0,14.0
72258013960,2020-01-16T17:53:00,53,86.0,15.0
72258013960,2020-01-16T18:53:00,53,86.0,14.0
72258013960,2020-01-16T19:53:00,52,83.0,13.0
72258013960,2020-01-16T20:32:00,51,83.0,11.0
72258013960,2020-01-16T20:53:00,51,83.0,15.0
72258013960,2020-01-16T21:42:00,50,86.0,9.0
72258013960,2020-01-16T21:53:00,50,86.0,9.0
72258013960,2020-01-16T22:53:00,50,86.0,10.0
72258013960,2020-01-16T23:53:00,50,89.0,8.0
72258013960,2020-01-16T23:59:00,,,
72258013960,2020-01-17T00:53:00,49,90.0,9.0
72258013960,2020-01-17T01:53:00,49,93.0,11.0
72258013960,2020-01-17T02:53:00,49,90.0,11.0
72258013960,2020-01-17T03:53:00,49,93.0,11.0
72258013960,2020-01-17T04:53:00,50,93.0,10.0
72258013960,2020-01-17T05:17:00,50,93.0,10.0
72258013960,2020-01-17T05:28:00,50,93.0,9.0
72258013960,2020-01-17T05:53:00,50,93.0,11.0
72258013960,2020-01-17T06:14:00,50,93.0,10.0
72258013960,2020-01-17T06:53:00,51,89.0,8.0
72258013960,2020-01-17T07:33:00,51,92.0,6.0
72258013960,2020-01-17T07:53:00,51,89.0,9.0
72258013960,2020-01-17T08:26:00,51,92.0,10.0
72258013960,2020-01-17T08:53:00,51,92.0,10.0
72258013960,2020-01-17T09:50:00,52,94.0,6.0
72258013960,2020-01-17T09:53:00,52,93.0,6.0
72258013960,2020-01-17T10:03:00,52,93.0,7.0
72258013960,2020-01-17T10:53:00,53,93.0,7.0
72258013960,2020-01-17T11:19:00,54,90.0,8.0
72258013960,2020-01-17T11:53:00,54,93.0,9.0
72258013960,2020-01-17T12:53:00,55,93.0,8.0
72258013960,2020-01-17T13:00:00,55,93.0,9.0
72258013960,2020-01-17T13:17:00,55,93.0,7.0
